nama_kabupaten_kota,tahun,kab/kota,keterangan,total
KABUPATEN SUMEDANG,2021-01-01,Sumedang,Pertumbuhan Merah,743.0
KABUPATEN INDRAMAYU,2021-01-01,Indramayu,Pertumbuhan Merah,235.0
KABUPATEN SUBANG,2021-01-01,Subang,Pertumbuhan Merah,817.0
KABUPATEN PURWAKARTA,2021-01-01,Purwakarta,Pertumbuhan Merah,490.0
KABUPATEN KARAWANG,2021-01-01,Karawang,Pertumbuhan Merah,286.0
KABUPATEN BEKASI,2021-01-01,Bekasi,Pertumbuhan Merah,629.0
KABUPATEN BANDUNG BARAT,2021-01-01,Bandung Barat,Pertumbuhan Merah,249.0
KABUPATEN PANGANDARAN,2021-01-01,Pangandaran,Pertumbuhan Merah,145.0
KOTA BOGOR,2021-01-01,Kota Bogor,Pertumbuhan Merah,
KOTA SUKABUMI,2021-01-01,Kota Sukabumi,Pertumbuhan Merah,
KOTA BANDUNG,2021-01-01,Kota Bandung,Pertumbuhan Merah,
KOTA CIREBON,2021-01-01,Kota Cirebon,Pertumbuhan Merah,
KOTA BEKASI,2021-01-01,Kota Bekasi,Pertumbuhan Merah,
KOTA DEPOK,2021-01-01,Kota Depok,Pertumbuhan Merah,
KOTA CIMAHI,2021-01-01,Kota Cimahi,Pertumbuhan Merah,
KOTA TASIKMALAYA,2021-01-01,Kota Tasikmalaya,Pertumbuhan Merah,
KOTA BANJAR ,2019-01-01,Kota Banjar,Pertumbuhan Merah,
KOTA BANJAR ,2020-01-01,Kota Banjar,Pertumbuhan Merah,
KOTA BANJAR,2021-01-01,Kota Banjar,Pertumbuhan Merah,83.0
KABUPATEN BOGOR,2010-01-01,Bogor,Balita Stunting,
KABUPATEN SUKABUMI,2010-01-01,Sukabumi,Balita Stunting,
KABUPATEN CIANJUR,2010-01-01,Cianjur,Balita Stunting,
KABUPATEN BANDUNG,2010-01-01,Bandung,Balita Stunting,
KABUPATEN GARUT,2010-01-01,Garut,Balita Stunting,
KABUPATEN TASIKMALAYA,2010-01-01,Tasikmalaya,Balita Stunting,
KABUPATEN CIAMIS,2010-01-01,Ciamis,Balita Stunting,
KABUPATEN KUNINGAN,2010-01-01,Kuningan,Balita Stunting,
KABUPATEN CIREBON,2010-01-01,Cirebon,Balita Stunting,
KABUPATEN MAJALENGKA,2010-01-01,Majalengka,Balita Stunting,
KABUPATEN SUMEDANG,2010-01-01,Sumedang,Balita Stunting,
KABUPATEN INDRAMAYU,2010-01-01,Indramayu,Balita Stunting,
KABUPATEN SUBANG,2010-01-01,Subang,Balita Stunting,
KABUPATEN PURWAKARTA,2010-01-01,Purwakarta,Balita Stunting,
KABUPATEN KARAWANG,2010-01-01,Karawang,Balita Stunting,
KABUPATEN BEKASI,2010-01-01,Bekasi,Balita Stunting,
KABUPATEN BANDUNG BARAT,2010-01-01,Bandung Barat,Balita Stunting,
KABUPATEN PANGANDARAN,2010-01-01,Pangandaran,Balita Stunting,
KOTA BOGOR,2010-01-01,Kota Bogor,Balita Stunting,
KOTA SUKABUMI,2010-01-01,Kota Sukabumi,Balita Stunting,
KOTA BANDUNG,2010-01-01,Kota Bandung,Balita Stunting,
KOTA CIREBON,2010-01-01,Kota Cirebon,Balita Stunting,
KOTA BEKASI,2010-01-01,Kota Bekasi,Balita Stunting,
KOTA DEPOK,2010-01-01,Kota Depok,Balita Stunting,
KOTA CIMAHI,2010-01-01,Kota Cimahi,Balita Stunting,
KOTA TASIKMALAYA,2010-01-01,Kota Tasikmalaya,Balita Stunting,
KOTA BANJAR,2010-01-01,Kota Banjar,Balita Stunting,
KABUPATEN BOGOR,2011-01-01,Bogor,Balita Stunting,
KABUPATEN SUKABUMI,2011-01-01,Sukabumi,Balita Stunting,
KABUPATEN CIANJUR,2011-01-01,Cianjur,Balita Stunting,
KABUPATEN BANDUNG,2011-01-01,Bandung,Balita Stunting,
KABUPATEN GARUT,2011-01-01,Garut,Balita Stunting,
KABUPATEN TASIKMALAYA,2011-01-01,Tasikmalaya,Balita Stunting,
KABUPATEN CIAMIS,2011-01-01,Ciamis,Balita Stunting,
KABUPATEN KUNINGAN,2011-01-01,Kuningan,Balita Stunting,
KABUPATEN CIREBON,2011-01-01,Cirebon,Balita Stunting,
KABUPATEN MAJALENGKA,2011-01-01,Majalengka,Balita Stunting,
KABUPATEN SUMEDANG,2011-01-01,Sumedang,Balita Stunting,
KABUPATEN INDRAMAYU,2011-01-01,Indramayu,Balita Stunting,
KABUPATEN SUBANG,2011-01-01,Subang,Balita Stunting,
KABUPATEN PURWAKARTA,2011-01-01,Purwakarta,Balita Stunting,
KABUPATEN KARAWANG,2011-01-01,Karawang,Balita Stunting,
KABUPATEN BEKASI,2011-01-01,Bekasi,Balita Stunting,
KABUPATEN BANDUNG BARAT,2011-01-01,Bandung Barat,Balita Stunting,
KABUPATEN PANGANDARAN,2011-01-01,Pangandaran,Balita Stunting,
KOTA BOGOR,2011-01-01,Kota Bogor,Balita Stunting,
KOTA SUKABUMI,2011-01-01,Kota Sukabumi,Balita Stunting,
KOTA BANDUNG,2011-01-01,Kota Bandung,Balita Stunting,
KOTA CIREBON,2011-01-01,Kota Cirebon,Balita Stunting,
KOTA BEKASI,2011-01-01,Kota Bekasi,Balita Stunting,
KOTA DEPOK,2011-01-01,Kota Depok,Balita Stunting,
KOTA CIMAHI,2011-01-01,Kota Cimahi,Balita Stunting,
KOTA TASIKMALAYA,2011-01-01,Kota Tasikmalaya,Balita Stunting,
KOTA BANJAR,2011-01-01,Kota Banjar,Balita Stunting,
KABUPATEN BOGOR,2012-01-01,Bogor,Balita Stunting,
KABUPATEN SUKABUMI,2012-01-01,Sukabumi,Balita Stunting,
KABUPATEN CIANJUR,2012-01-01,Cianjur,Balita Stunting,
KABUPATEN BANDUNG,2012-01-01,Bandung,Balita Stunting,
KABUPATEN GARUT,2012-01-01,Garut,Balita Stunting,
KABUPATEN TASIKMALAYA,2012-01-01,Tasikmalaya,Balita Stunting,
KABUPATEN CIAMIS,2012-01-01,Ciamis,Balita Stunting,
KABUPATEN KUNINGAN,2012-01-01,Kuningan,Balita Stunting,
KABUPATEN CIREBON,2012-01-01,Cirebon,Balita Stunting,
KABUPATEN MAJALENGKA,2012-01-01,Majalengka,Balita Stunting,
KABUPATEN SUMEDANG,2012-01-01,Sumedang,Balita Stunting,
KABUPATEN INDRAMAYU,2012-01-01,Indramayu,Balita Stunting,
KABUPATEN SUBANG,2012-01-01,Subang,Balita Stunting,
KABUPATEN PURWAKARTA,2012-01-01,Purwakarta,Balita Stunting,
KABUPATEN KARAWANG,2012-01-01,Karawang,Balita Stunting,
KABUPATEN BEKASI,2012-01-01,Bekasi,Balita Stunting,
KABUPATEN BANDUNG BARAT,2012-01-01,Bandung Barat,Balita Stunting,
KABUPATEN PANGANDARAN,2012-01-01,Pangandaran,Balita Stunting,
KOTA BOGOR,2012-01-01,Kota Bogor,Balita Stunting,
KOTA SUKABUMI,2012-01-01,Kota Sukabumi,Balita Stunting,
KOTA BANDUNG,2012-01-01,Kota Bandung,Balita Stunting,
KOTA CIREBON,2012-01-01,Kota Cirebon,Balita Stunting,
KOTA BEKASI,2012-01-01,Kota Bekasi,Balita Stunting,
KOTA DEPOK,2012-01-01,Kota Depok,Balita Stunting,
KOTA CIMAHI,2012-01-01,Kota Cimahi,Balita Stunting,
KOTA TASIKMALAYA,2012-01-01,Kota Tasikmalaya,Balita Stunting,
KOTA BANJAR,2012-01-01,Kota Banjar,Balita Stunting,
KABUPATEN BOGOR,2013-01-01,Bogor,Balita Stunting,
KABUPATEN SUKABUMI,2013-01-01,Sukabumi,Balita Stunting,
KABUPATEN CIANJUR,2013-01-01,Cianjur,Balita Stunting,
KABUPATEN BANDUNG,2013-01-01,Bandung,Balita Stunting,
KABUPATEN GARUT,2013-01-01,Garut,Balita Stunting,
KABUPATEN TASIKMALAYA,2013-01-01,Tasikmalaya,Balita Stunting,
KABUPATEN CIAMIS,2013-01-01,Ciamis,Balita Stunting,
KABUPATEN KUNINGAN,2013-01-01,Kuningan,Balita Stunting,
KABUPATEN CIREBON,2013-01-01,Cirebon,Balita Stunting,
KABUPATEN MAJALENGKA,2013-01-01,Majalengka,Balita Stunting,
KABUPATEN SUMEDANG,2013-01-01,Sumedang,Balita Stunting,
KABUPATEN INDRAMAYU,2013-01-01,Indramayu,Balita Stunting,
KABUPATEN SUBANG,2013-01-01,Subang,Balita Stunting,
KABUPATEN PURWAKARTA,2013-01-01,Purwakarta,Balita Stunting,
KABUPATEN KARAWANG,2013-01-01,Karawang,Balita Stunting,
KABUPATEN BEKASI,2013-01-01,Bekasi,Balita Stunting,
KABUPATEN BANDUNG BARAT,2013-01-01,Bandung Barat,Balita Stunting,
KABUPATEN PANGANDARAN,2013-01-01,Pangandaran,Balita Stunting,
KOTA BOGOR,2013-01-01,Kota Bogor,Balita Stunting,
KOTA SUKABUMI,2013-01-01,Kota Sukabumi,Balita Stunting,
KOTA BANDUNG,2013-01-01,Kota Bandung,Balita Stunting,
KOTA CIREBON,2013-01-01,Kota Cirebon,Balita Stunting,
KOTA BEKASI,2013-01-01,Kota Bekasi,Balita Stunting,
KOTA DEPOK,2013-01-01,Kota Depok,Balita Stunting,
KOTA CIMAHI,2013-01-01,Kota Cimahi,Balita Stunting,
KOTA TASIKMALAYA,2013-01-01,Kota Tasikmalaya,Balita Stunting,
KOTA BANJAR,2013-01-01,Kota Banjar,Balita Stunting,
KABUPATEN BOGOR,2014-01-01,Bogor,Balita Stunting,40314.0
KABUPATEN SUKABUMI,2014-01-01,Sukabumi,Balita Stunting,25332.0
KABUPATEN CIANJUR,2014-01-01,Cianjur,Balita Stunting,26687.0
KABUPATEN BANDUNG,2014-01-01,Bandung,Balita Stunting,46412.0
KABUPATEN GARUT,2014-01-01,Garut,Balita Stunting,14609.0
KABUPATEN TASIKMALAYA,2014-01-01,Tasikmalaya,Balita Stunting,28481.0
KABUPATEN CIAMIS,2014-01-01,Ciamis,Balita Stunting,2929.0
KABUPATEN KUNINGAN,2014-01-01,Kuningan,Balita Stunting,6551.0
KABUPATEN CIREBON,2014-01-01,Cirebon,Balita Stunting,22805.0
KABUPATEN MAJALENGKA,2014-01-01,Majalengka,Balita Stunting,9396.0
KABUPATEN SUMEDANG,2014-01-01,Sumedang,Balita Stunting,0.0
KABUPATEN INDRAMAYU,2014-01-01,Indramayu,Balita Stunting,0.0
KABUPATEN SUBANG,2014-01-01,Subang,Balita Stunting,4152.0
KABUPATEN PURWAKARTA,2014-01-01,Purwakarta,Balita Stunting,6091.0
KABUPATEN KARAWANG,2014-01-01,Karawang,Balita Stunting,23912.0
KABUPATEN BEKASI,2014-01-01,Bekasi,Balita Stunting,23473.0
KABUPATEN BANDUNG BARAT,2014-01-01,Bandung Barat,Balita Stunting,20233.0
KABUPATEN PANGANDARAN,2014-01-01,Pangandaran,Balita Stunting,6055.0
KOTA BOGOR,2014-01-01,Kota Bogor,Balita Stunting,2601.0
KOTA SUKABUMI,2014-01-01,Kota Sukabumi,Balita Stunting,11761.0
KOTA BANDUNG,2014-01-01,Kota Bandung,Balita Stunting,2466.0
KOTA CIREBON,2014-01-01,Kota Cirebon,Balita Stunting,22993.0
KOTA BEKASI,2014-01-01,Kota Bekasi,Balita Stunting,10106.0
KOTA DEPOK,2014-01-01,Kota Depok,Balita Stunting,6199.0
KOTA CIMAHI,2014-01-01,Kota Cimahi,Balita Stunting,6859.0
KOTA TASIKMALAYA,2014-01-01,Kota Tasikmalaya,Balita Stunting,912.0
KOTA BANJAR,2014-01-01,Kota Banjar,Balita Stunting,660.0
KABUPATEN BOGOR,2015-01-01,Bogor,Balita Stunting,33721.0
KABUPATEN SUKABUMI,2015-01-01,Sukabumi,Balita Stunting,20488.0
KABUPATEN CIANJUR,2015-01-01,Cianjur,Balita Stunting,26582.0
KABUPATEN BANDUNG,2015-01-01,Bandung,Balita Stunting,16357.0
KABUPATEN GARUT,2015-01-01,Garut,Balita Stunting,16624.0
KABUPATEN TASIKMALAYA,2015-01-01,Tasikmalaya,Balita Stunting,18697.0
KABUPATEN CIAMIS,2015-01-01,Ciamis,Balita Stunting,2236.0
KABUPATEN KUNINGAN,2015-01-01,Kuningan,Balita Stunting,3976.0
KABUPATEN CIREBON,2015-01-01,Cirebon,Balita Stunting,22667.0
KABUPATEN MAJALENGKA,2015-01-01,Majalengka,Balita Stunting,5785.0
KABUPATEN SUMEDANG,2015-01-01,Sumedang,Balita Stunting,2164.0
KABUPATEN INDRAMAYU,2015-01-01,Indramayu,Balita Stunting,17049.0
KABUPATEN SUBANG,2015-01-01,Subang,Balita Stunting,3005.0
KABUPATEN PURWAKARTA,2015-01-01,Purwakarta,Balita Stunting,7820.0
KABUPATEN KARAWANG,2015-01-01,Karawang,Balita Stunting,24795.0
KABUPATEN BEKASI,2015-01-01,Bekasi,Balita Stunting,20699.0
KABUPATEN BANDUNG BARAT,2015-01-01,Bandung Barat,Balita Stunting,14809.0
KABUPATEN PANGANDARAN,2015-01-01,Pangandaran,Balita Stunting,7030.0
KOTA BOGOR,2015-01-01,Kota Bogor,Balita Stunting,1975.0
KOTA SUKABUMI,2015-01-01,Kota Sukabumi,Balita Stunting,12142.0
KOTA BANDUNG,2015-01-01,Kota Bandung,Balita Stunting,2778.0
KOTA CIREBON,2015-01-01,Kota Cirebon,Balita Stunting,18145.0
KOTA BEKASI,2015-01-01,Kota Bekasi,Balita Stunting,8952.0
KOTA DEPOK,2015-01-01,Kota Depok,Balita Stunting,6298.0
KOTA CIMAHI,2015-01-01,Kota Cimahi,Balita Stunting,7769.0
KOTA TASIKMALAYA,2015-01-01,Kota Tasikmalaya,Balita Stunting,908.0
KOTA BANJAR,2015-01-01,Kota Banjar,Balita Stunting,1194.0
KABUPATEN BOGOR,2016-01-01,Bogor,Balita Stunting,32035.0
KABUPATEN SUKABUMI,2016-01-01,Sukabumi,Balita Stunting,28376.0
KABUPATEN CIANJUR,2016-01-01,Cianjur,Balita Stunting,26666.0
KABUPATEN BANDUNG,2016-01-01,Bandung,Balita Stunting,20391.0
KABUPATEN GARUT,2016-01-01,Garut,Balita Stunting,15305.0
KABUPATEN TASIKMALAYA,2016-01-01,Tasikmalaya,Balita Stunting,17563.0
KABUPATEN CIAMIS,2016-01-01,Ciamis,Balita Stunting,4092.0
KABUPATEN KUNINGAN,2016-01-01,Kuningan,Balita Stunting,7205.0
KABUPATEN CIREBON,2016-01-01,Cirebon,Balita Stunting,24626.0
KABUPATEN MAJALENGKA,2016-01-01,Majalengka,Balita Stunting,3257.0
KABUPATEN SUMEDANG,2016-01-01,Sumedang,Balita Stunting,9688.0
KABUPATEN INDRAMAYU,2016-01-01,Indramayu,Balita Stunting,26430.0
KABUPATEN SUBANG,2016-01-01,Subang,Balita Stunting,5757.0
KABUPATEN PURWAKARTA,2016-01-01,Purwakarta,Balita Stunting,7803.0
KABUPATEN KARAWANG,2016-01-01,Karawang,Balita Stunting,23411.0
KABUPATEN BEKASI,2016-01-01,Bekasi,Balita Stunting,10843.0
KABUPATEN BANDUNG BARAT,2016-01-01,Bandung Barat,Balita Stunting,10734.0
KABUPATEN PANGANDARAN,2016-01-01,Pangandaran,Balita Stunting,1284.0
KOTA BOGOR,2016-01-01,Kota Bogor,Balita Stunting,6794.0
KOTA SUKABUMI,2016-01-01,Kota Sukabumi,Balita Stunting,2457.0
KOTA BANDUNG,2016-01-01,Kota Bandung,Balita Stunting,9194.0
KOTA CIREBON,2016-01-01,Kota Cirebon,Balita Stunting,2767.0
KOTA BEKASI,2016-01-01,Kota Bekasi,Balita Stunting,16707.0
KOTA DEPOK,2016-01-01,Kota Depok,Balita Stunting,8850.0
KOTA CIMAHI,2016-01-01,Kota Cimahi,Balita Stunting,5605.0
KOTA TASIKMALAYA,2016-01-01,Kota Tasikmalaya,Balita Stunting,7145.0
KOTA BANJAR,2016-01-01,Kota Banjar,Balita Stunting,1154.0
KABUPATEN BOGOR,2017-01-01,Bogor,Balita Stunting,23797.0
KABUPATEN SUKABUMI,2017-01-01,Sukabumi,Balita Stunting,22776.0
KABUPATEN CIANJUR,2017-01-01,Cianjur,Balita Stunting,27625.0
KABUPATEN BANDUNG,2017-01-01,Bandung,Balita Stunting,12272.0
KABUPATEN GARUT,2017-01-01,Garut,Balita Stunting,6619.0
KABUPATEN TASIKMALAYA,2017-01-01,Tasikmalaya,Balita Stunting,17588.0
KABUPATEN CIAMIS,2017-01-01,Ciamis,Balita Stunting,5831.0
KABUPATEN KUNINGAN,2017-01-01,Kuningan,Balita Stunting,5101.0
KABUPATEN CIREBON,2017-01-01,Cirebon,Balita Stunting,20017.0
KABUPATEN MAJALENGKA,2017-01-01,Majalengka,Balita Stunting,2295.0
KABUPATEN SUMEDANG,2017-01-01,Sumedang,Balita Stunting,9222.0
KABUPATEN INDRAMAYU,2017-01-01,Indramayu,Balita Stunting,18227.0
KABUPATEN SUBANG,2017-01-01,Subang,Balita Stunting,4275.0
KABUPATEN PURWAKARTA,2017-01-01,Purwakarta,Balita Stunting,6858.0
KABUPATEN KARAWANG,2017-01-01,Karawang,Balita Stunting,16865.0
KABUPATEN BEKASI,2017-01-01,Bekasi,Balita Stunting,3861.0
KABUPATEN BANDUNG BARAT,2017-01-01,Bandung Barat,Balita Stunting,10487.0
KABUPATEN PANGANDARAN,2017-01-01,Pangandaran,Balita Stunting,993.0
KOTA BOGOR,2017-01-01,Kota Bogor,Balita Stunting,5538.0
KOTA SUKABUMI,2017-01-01,Kota Sukabumi,Balita Stunting,2161.0
KOTA BANDUNG,2017-01-01,Kota Bandung,Balita Stunting,2506.0
KOTA CIREBON,2017-01-01,Kota Cirebon,Balita Stunting,2953.0
KOTA BEKASI,2017-01-01,Kota Bekasi,Balita Stunting,18215.0
KOTA DEPOK,2017-01-01,Kota Depok,Balita Stunting,6835.0
KOTA CIMAHI,2017-01-01,Kota Cimahi,Balita Stunting,3447.0
KOTA TASIKMALAYA,2017-01-01,Kota Tasikmalaya,Balita Stunting,6572.0
KOTA BANJAR,2017-01-01,Kota Banjar,Balita Stunting,1036.0
KABUPATEN BOGOR,2018-01-01,Bogor,Balita Stunting,7642.0
KABUPATEN SUKABUMI,2018-01-01,Sukabumi,Balita Stunting,10691.0
KABUPATEN CIANJUR,2018-01-01,Cianjur,Balita Stunting,12476.0
KABUPATEN BANDUNG,2018-01-01,Bandung,Balita Stunting,21131.0
KABUPATEN GARUT,2018-01-01,Garut,Balita Stunting,10368.0
KABUPATEN TASIKMALAYA,2018-01-01,Tasikmalaya,Balita Stunting,18644.0
KABUPATEN CIAMIS,2018-01-01,Ciamis,Balita Stunting,4847.0
KABUPATEN KUNINGAN,2018-01-01,Kuningan,Balita Stunting,5906.0
KABUPATEN CIREBON,2018-01-01,Cirebon,Balita Stunting,11082.0
KABUPATEN MAJALENGKA,2018-01-01,Majalengka,Balita Stunting,1958.0
KABUPATEN SUMEDANG,2018-01-01,Sumedang,Balita Stunting,8032.0
KABUPATEN INDRAMAYU,2018-01-01,Indramayu,Balita Stunting,25558.0
KABUPATEN SUBANG,2018-01-01,Subang,Balita Stunting,3741.0
KABUPATEN PURWAKARTA,2018-01-01,Purwakarta,Balita Stunting,5953.0
KABUPATEN KARAWANG,2018-01-01,Karawang,Balita Stunting,18436.0
KABUPATEN BEKASI,2018-01-01,Bekasi,Balita Stunting,6045.0
KABUPATEN BANDUNG BARAT,2018-01-01,Bandung Barat,Balita Stunting,7578.0
KABUPATEN PANGANDARAN,2018-01-01,Pangandaran,Balita Stunting,634.0
KOTA BOGOR,2018-01-01,Kota Bogor,Balita Stunting,4050.0
KOTA SUKABUMI,2018-01-01,Kota Sukabumi,Balita Stunting,2826.0
KOTA BANDUNG,2018-01-01,Kota Bandung,Balita Stunting,10048.0
KOTA CIREBON,2018-01-01,Kota Cirebon,Balita Stunting,2253.0
KOTA BEKASI,2018-01-01,Kota Bekasi,Balita Stunting,8087.0
KOTA DEPOK,2018-01-01,Kota Depok,Balita Stunting,6751.0
KOTA CIMAHI,2018-01-01,Kota Cimahi,Balita Stunting,3585.0
KOTA TASIKMALAYA,2018-01-01,Kota Tasikmalaya,Balita Stunting,5149.0
KOTA BANJAR,2018-01-01,Kota Banjar,Balita Stunting,1054.0
KABUPATEN BOGOR,2019-01-01,Bogor,Balita Stunting,18752.0
KABUPATEN SUKABUMI,2019-01-01,Sukabumi,Balita Stunting,15583.0
KABUPATEN CIANJUR,2019-01-01,Cianjur,Balita Stunting,12761.0
KABUPATEN BANDUNG,2019-01-01,Bandung,Balita Stunting,19121.0
KABUPATEN GARUT,2019-01-01,Garut,Balita Stunting,9723.0
KABUPATEN TASIKMALAYA,2019-01-01,Tasikmalaya,Balita Stunting,17254.0
KABUPATEN CIAMIS,2019-01-01,Ciamis,Balita Stunting,4254.0
KABUPATEN KUNINGAN,2019-01-01,Kuningan,Balita Stunting,5553.0
KABUPATEN CIREBON,2019-01-01,Cirebon,Balita Stunting,14127.0
KABUPATEN MAJALENGKA,2019-01-01,Majalengka,Balita Stunting,4642.0
KABUPATEN SUMEDANG,2019-01-01,Sumedang,Balita Stunting,6780.0
KABUPATEN INDRAMAYU,2019-01-01,Indramayu,Balita Stunting,19458.0
KABUPATEN SUBANG,2019-01-01,Subang,Balita Stunting,2476.0
KABUPATEN PURWAKARTA,2019-01-01,Purwakarta,Balita Stunting,3451.0
KABUPATEN KARAWANG,2019-01-01,Karawang,Balita Stunting,4940.0
KABUPATEN BEKASI,2019-01-01,Bekasi,Balita Stunting,7436.0
KABUPATEN BANDUNG BARAT,2019-01-01,Bandung Barat,Balita Stunting,9322.0
KABUPATEN PANGANDARAN,2019-01-01,Pangandaran,Balita Stunting,7863.0
KOTA BOGOR,2019-01-01,Kota Bogor,Balita Stunting,3757.0
KOTA SUKABUMI,2019-01-01,Kota Sukabumi,Balita Stunting,2069.0
KOTA BANDUNG,2019-01-01,Kota Bandung,Balita Stunting,8121.0
KOTA CIREBON,2019-01-01,Kota Cirebon,Balita Stunting,2411.0
KOTA BEKASI,2019-01-01,Kota Bekasi,Balita Stunting,11737.0
KOTA DEPOK,2019-01-01,Kota Depok,Balita Stunting,5241.0
KOTA CIMAHI,2019-01-01,Kota Cimahi,Balita Stunting,3269.0
KOTA TASIKMALAYA,2019-01-01,Kota Tasikmalaya,Balita Stunting,5373.0
KOTA BANJAR,2019-01-01,Kota Banjar,Balita Stunting,962.0
KABUPATEN BOGOR,2020-01-01,Bogor,Balita Stunting,34020.0
KABUPATEN SUKABUMI,2020-01-01,Sukabumi,Balita Stunting,14106.0
KABUPATEN CIANJUR,2020-01-01,Cianjur,Balita Stunting,11680.0
KABUPATEN BANDUNG,2020-01-01,Bandung,Balita Stunting,29581.0
KABUPATEN GARUT,2020-01-01,Garut,Balita Stunting,13523.0
KABUPATEN TASIKMALAYA,2020-01-01,Tasikmalaya,Balita Stunting,18952.0
KABUPATEN CIAMIS,2020-01-01,Ciamis,Balita Stunting,7688.0
KABUPATEN KUNINGAN,2020-01-01,Kuningan,Balita Stunting,5298.0
KABUPATEN CIREBON,2020-01-01,Cirebon,Balita Stunting,21733.0
KABUPATEN MAJALENGKA,2020-01-01,Majalengka,Balita Stunting,4381.0
KABUPATEN SUMEDANG,2020-01-01,Sumedang,Balita Stunting,8870.0
KABUPATEN INDRAMAYU,2020-01-01,Indramayu,Balita Stunting,11166.0
KABUPATEN SUBANG,2020-01-01,Subang,Balita Stunting,4283.0
KABUPATEN PURWAKARTA,2020-01-01,Purwakarta,Balita Stunting,8051.0
KABUPATEN KARAWANG,2020-01-01,Karawang,Balita Stunting,3982.0
KABUPATEN BEKASI,2020-01-01,Bekasi,Balita Stunting,9373.0
KABUPATEN BANDUNG BARAT,2020-01-01,Bandung Barat,Balita Stunting,15440.0
KABUPATEN PANGANDARAN,2020-01-01,Pangandaran,Balita Stunting,1312.0
KOTA BOGOR,2020-01-01,Kota Bogor,Balita Stunting,5948.0
KOTA SUKABUMI,2020-01-01,Kota Sukabumi,Balita Stunting,1616.0
KOTA BANDUNG,2020-01-01,Kota Bandung,Balita Stunting,9508.0
KOTA CIREBON,2020-01-01,Kota Cirebon,Balita Stunting,2360.0
KOTA BEKASI,2020-01-01,Kota Bekasi,Balita Stunting,13964.0
KOTA DEPOK,2020-01-01,Kota Depok,Balita Stunting,6425.0
KOTA CIMAHI,2020-01-01,Kota Cimahi,Balita Stunting,3708.0
KOTA TASIKMALAYA,2020-01-01,Kota Tasikmalaya,Balita Stunting,7746.0
KOTA BANJAR,2020-01-01,Kota Banjar,Balita Stunting,1355.0
KABUPATEN BOGOR,2021-01-01,Bogor,Balita Stunting,30844.0
KABUPATEN SUKABUMI,2021-01-01,Sukabumi,Balita Stunting,14347.0
KABUPATEN CIANJUR,2021-01-01,Cianjur,Balita Stunting,7768.0
KABUPATEN BANDUNG,2021-01-01,Bandung,Balita Stunting,20461.0
KABUPATEN GARUT,2021-01-01,Garut,Balita Stunting,10027.0
KABUPATEN TASIKMALAYA,2021-01-01,Tasikmalaya,Balita Stunting,15183.0
KABUPATEN CIAMIS,2021-01-01,Ciamis,Balita Stunting,3303.0
KABUPATEN KUNINGAN,2021-01-01,Kuningan,Balita Stunting,3665.0
KABUPATEN CIREBON,2021-01-01,Cirebon,Balita Stunting,15220.0
KABUPATEN MAJALENGKA,2021-01-01,Majalengka,Balita Stunting,2934.0
KABUPATEN SUMEDANG,2021-01-01,Sumedang,Balita Stunting,8117.0
KABUPATEN INDRAMAYU,2021-01-01,Indramayu,Balita Stunting,5208.0
KABUPATEN SUBANG,2021-01-01,Subang,Balita Stunting,2088.0
KABUPATEN PURWAKARTA,2021-01-01,Purwakarta,Balita Stunting,3709.0
KABUPATEN KARAWANG,2021-01-01,Karawang,Balita Stunting,3715.0
KABUPATEN BEKASI,2021-01-01,Bekasi,Balita Stunting,8755.0
KABUPATEN BANDUNG BARAT,2021-01-01,Bandung Barat,Balita Stunting,12488.0
KABUPATEN PANGANDARAN,2021-01-01,Pangandaran,Balita Stunting,999.0
KOTA BOGOR,2021-01-01,Kota Bogor,Balita Stunting,3950.0
KOTA SUKABUMI,2021-01-01,Kota Sukabumi,Balita Stunting,1180.0
KOTA BANDUNG,2021-01-01,Kota Bandung,Balita Stunting,6312.0
KOTA CIREBON,2021-01-01,Kota Cirebon,Balita Stunting,2411.0
KOTA BEKASI,2021-01-01,Kota Bekasi,Balita Stunting,9820.0
KOTA DEPOK,2021-01-01,Kota Depok,Balita Stunting,3726.0
KOTA CIMAHI,2021-01-01,Kota Cimahi,Balita Stunting,3161.0
KOTA TASIKMALAYA,2021-01-01,Kota Tasikmalaya,Balita Stunting,6194.0
KOTA BANJAR ,2019-01-01,Kota Banjar,Balita Stunting,
KOTA BANJAR ,2020-01-01,Kota Banjar,Balita Stunting,
KOTA BANJAR,2021-01-01,Kota Banjar,Balita Stunting,929.0
KABUPATEN BOGOR,2010-01-01,Bogor,Gizi Kurang,
KABUPATEN SUKABUMI,2010-01-01,Sukabumi,Gizi Kurang,
KABUPATEN CIANJUR,2010-01-01,Cianjur,Gizi Kurang,
KABUPATEN BANDUNG,2010-01-01,Bandung,Gizi Kurang,
KABUPATEN GARUT,2010-01-01,Garut,Gizi Kurang,
KABUPATEN TASIKMALAYA,2010-01-01,Tasikmalaya,Gizi Kurang,
KABUPATEN CIAMIS,2010-01-01,Ciamis,Gizi Kurang,
KABUPATEN KUNINGAN,2010-01-01,Kuningan,Gizi Kurang,
KABUPATEN CIREBON,2010-01-01,Cirebon,Gizi Kurang,
KABUPATEN MAJALENGKA,2010-01-01,Majalengka,Gizi Kurang,
KABUPATEN SUMEDANG,2010-01-01,Sumedang,Gizi Kurang,
KABUPATEN INDRAMAYU,2010-01-01,Indramayu,Gizi Kurang,
